ticker,form,date,sentiment_score,sentiment_change,risk_language,risk_change,novelty,log_word_count,ret_5d,sentiment_quantile,z_sentiment,z_sentiment_change,z_novelty,z_risk,alpha_signal
MSFT,10-K,2026-07-29,-0.09122079610824585,0.020598314702510834,9.558387670420867,-1.100931580365362,0.27064220183486243,10.896461509181242,0.2481691896505871,0.0,-0.5570645280957353,0.2531292993587751,-0.02140955496649668,0.45781853569426745,-0.33505696187336487
META,10-Q,2026-07-30,-0.20448985695838928,0.03540921211242676,10.478352919517658,-0.4182098559009777,0.030228254164096247,11.084953977720833,0.09437321179219582,,-2.1024838204594967,0.44801420418775995,-1.1044133224078378,0.8607568281088835,-1.4305308968119888
AAPL,10-Q,2026-07-31,-0.13255059719085693,-0.042993783950805664,6.681812107443539,-1.9177777582705584,0.198547215496368,9.613603056529147,0.014308299058667373,0.0,-1.1209596594160807,-0.5836289166308767,-0.3461791557932616,-0.8021012781092092,-0.5924065282867725
AMZN,10-Q,2026-07-31,-0.016148606315255165,0.12292314134538174,9.384683488269145,-1.1373994820411557,0.06672025723472674,10.430757228718052,0.010678343609427987,2.0,0.4672046726489862,1.5995409008993648,-0.9400261177973315,0.3817373287027973,0.3030466999243021
BAC,10-Q,2026-07-31,0.033882640302181244,-0.027094341814517975,8.945907755492076,-0.8194874488752895,0.02538787023977429,11.496491158506803,0.019693223872551124,4.0,1.1498205005129591,-0.37442071122599113,-1.126218022495713,0.189556651561195,0.15236140393575476
GS,10-Q,2026-08-03,-0.005931682884693146,0.030428607016801834,14.402256731566599,-0.5890131035986599,0.02332285115303978,11.857153263607204,0.007253600106059466,,0.6066022315206319,0.3824783542532535,-1.135520408952236,2.579399030277386,-0.5298091554837762
PFE,10-Q,2026-08-04,-0.10229825973510742,-0.03547457605600357,9.763104715993475,-0.10713696655987448,0.06791406791406795,10.623130596900038,0.04761908693771688,0.0,-0.7082031167881835,-0.48468959685766816,-0.9346483039231182,0.5474831581918863,-0.8458068231372599
MS,10-Q,2026-08-04,0.0031574866734445095,0.022046157624572515,9.77151319617073,-1.0437946241287719,0.03160270880361171,11.233595086496363,-0.009076603496374736,4.0,0.7306129532595113,0.27218032120194857,-1.0982217533778622,0.5511660132211951,0.021004615280478423
CVX,10-Q,2026-08-06,-0.07216254621744156,-0.051250558346509933,9.243190221082019,-0.5293601551179297,0.07485166590597903,10.185164128035991,0.04476039044470492,0.0,-0.2970377666934737,-0.6922732916316728,-0.9033961871677191,0.31976427534614027,-0.6273773218831199
JPM,10-Q,2026-08-06,0.06556122750043869,0.1149798035621643,9.889114824934866,-0.8263196280357707,0.028265397203213305,11.743219391313271,0.019113100735077104,4.0,1.5820364952741863,1.495020790803241,-1.1132554944372903,0.6026746974089097,0.7357908973763533
UNH,10-Q,2026-08-10,-6.274580664467067e-05,0.031368072333862074,7.673034763545255,-1.1720177340684899,0.02808219178082194,9.860527858095992,-0.032098562880081394,,0.6866767771910053,0.39484003659012795,-1.1140807883297112,-0.3679527438635596,0.25551638662649667
HD,10-Q,2026-08-25,0.057516910135746,0.03435344807803631,3.886729594669628,-0.8077125211824967,0.045489006823351,9.575608290332934,-0.05359896981609569,,1.472281517560189,0.43412223885510587,-1.035667508015252,-2.026327710532398,1.0923363691231573
NVDA,10-Q,2026-08-26,-0.10038039833307266,0.0083380788564682,6.72645739910314,-0.9039123154957389,0.1991561181434599,10.194700882751727,0.07035203119581035,,-0.6820362183559133,0.09180653613193217,-0.3434362040336216,-0.7825469551569743,-0.20828878736413545
WMT,10-Q,2026-08-28,0.0862339586019516,0.06407861411571503,6.980113262215198,-0.6103019781479508,0.0728051391862955,10.033638237001172,0.039286091722065875,,1.8640908994542835,0.8252522287502743,-0.9126152702078673,-0.671447475645466,1.07806655827411
